ID,Name,Age,Height(cm),Weight(kg),Nationality,Club,Value,Wage,Player_Position,Preferred_Foot,Body_Type,Stamina
140423,J. Buxton,34,180,83,England,Burton Albion,280000,4000,CB,Right,Stocky,53
140497,R. Wallace,34,167,64,Scotland,Fleetwood Town,375000,4000,CM,Left,Normal,66
142818,F. Cubero,40,175,72,Argentina,Vélez Sarsfield,0,3000,CB,Right,Normal,53
142962,E. Bologna,37,189,87,Argentina,River Plate,80000,4000,GK,Right,Normal,30
143751,F. Öztorun,32,176,66,Turkey,Atiker Konyaspor,475000,6000,LB,Left,Lean,81
144282,S. Özkan,32,172,68,Turkey,Antalyaspor,600000,6000,LM,Right,Lean,55
145014,Juande,32,183,75,Spain,Perth Glory,500000,3000,CDM,Right,Lean,75
146121,David Barral,36,180,79,Spain,Racing Santander,270000,3000,ST,Right,Normal,55
146969,Iñaki Astiz,35,184,77,Spain,Legia Warszawa,230000,3000,CB,Right,Lean,37
148365,A. Cristea,35,180,76,Romania,Politehnica Iaşi,350000,3000,ST,Right,Normal,76
149825,D. Murphy,36,191,88,Republic of Ireland,Nottingham Forest,270000,12000,ST,Left,Normal,52
150894,M. Halsti,35,185,84,Finland,Esbjerg fB,230000,3000,CB,Right,Normal,58
151270,J. Coppinger,38,170,65,England,Doncaster Rovers,260000,3000,CAM,Right,Normal,67
152107,P. Netzer,33,188,80,Austria,SCR Altach,350000,5000,CB,Left,Lean,60
152620,J. Samuelsen,34,172,70,Norway,Odds BK,375000,2000,CM,Right,Normal,71
152870,Felipe Saad,35,187,83,Brazil,Paris FC,230000,2000,CB,Left,Normal,57
155694,S. De Petter,33,182,75,Belgium,Sint-Truidense VV,350000,4000,CB,Left,Normal,60
155964,S. McDonald,35,173,78,Australia,Western United FC,350000,1000,ST,Right,Stocky,67
156464,R. Wood,33,191,82,England,Rotherham United,350000,4000,CB,Left,Normal,73
158088,P. Álvarez,35,178,80,Argentina,Arsenal de Sarandí,220000,3000,LB,Right,Stocky,64
158370,F. Evacuo,36,187,88,Italy,Trapani,270000,1000,ST,Right,Stocky,60
159040,G. Munari,36,190,84,Italy,Parma,240000,10000,CM,Right,Normal,66
159202,G. Rodríguez,34,181,78,Mexico,Puebla FC,270000,3000,LB,Left,Lean,76
159354,E. Hoffer,32,177,72,Austria,FC Admira Wacker Mödling,600000,5000,ST,Right,Normal,58
159566,Abraham González,33,178,80,Spain,Tiburones Rojos de Veracruz,375000,3000,CDM,Right,Normal,63
161725,L. Pagliarulo,35,187,80,Italy,Trapani,230000,1000,CB,Right,Normal,50
162265,R. Cierzniak,36,187,81,Poland,Legia Warszawa,130000,2000,GK,Right,Normal,28
162315,L. Ridgewell,34,188,79,England,Southend United,280000,4000,CB,Left,Normal,62
162407,M. Jakobsen,33,185,81,Denmark,Adelaide United,350000,2000,CB,Left,Normal,74
162512,S. Cuthbert,32,188,89,Scotland,Stevenage,500000,4000,CB,Right,Stocky,67
162886,R. Martin,33,185,85,Scotland,Milton Keynes Dons,350000,4000,CB,Right,Normal,72
163265,Biel Ribas,33,187,85,Spain,CF Fuenlabrada,400000,2000,GK,Right,Normal,41
163396,J. Vaughan,30,182,83,England,Bradford City,725000,8000,ST,Right,Normal,66
163908,M. Troiano,34,189,82,Italy,Ascoli,375000,2000,CM,Left,Normal,83
163998,T. Tzimopoulos,33,187,82,New Zealand,Korona Kielce,350000,2000,CB,Left,Normal,73
167841,C. Maguire,30,170,68,Scotland,Sunderland,725000,5000,LM,Right,Stocky,73
169424,I. Bandalovski,32,183,77,Bulgaria,Bulgaria,0,0,RB,Right,Normal,72
169509,J. Fojut,31,188,83,Poland,Wisła Płock,575000,2000,CB,Right,Normal,56
170231,M. Compper,34,185,84,Germany,MSV Duisburg,280000,1000,CB,Left,Lean,51
170309,F. Piovaccari,34,180,77,Italy,Rayo Vallecano,400000,3000,ST,Right,Stocky,43
170472,J. Parr,30,182,75,Norway,Strømsgodset IF,600000,2000,LB,Left,Normal,89
170592,S. Schuppan,32,187,83,Germany,FC Würzburger Kickers,500000,3000,CB,Left,Normal,76
170636,A. Lithgow,31,185,85,Scotland,Livingston FC,575000,3000,CB,Right,Stocky,56
171490,S. Aresti,33,189,78,Italy,Cagliari,400000,8000,GK,Right,Normal,26
171721,R. Perticone,32,184,76,Italy,US Salernitana 1919,500000,2000,CB,Right,Normal,79
172561,M. Lumb,31,177,79,Denmark,AC Horsens,550000,4000,LB,Left,Normal,74
172780,B. Pitman,31,183,70,England,Portsmouth,675000,5000,ST,Right,Stocky,51
172825,R. López,32,172,65,Mexico,Tiburones Rojos de Veracruz,575000,3000,CM,Right,Lean,57
173337,Y. Konno,36,178,73,Japan,Júbilo Iwata,160000,2000,CDM,Right,Normal,60
173671,K. McFadzean,32,185,85,England,Coventry City,500000,4000,CB,Right,Stocky,64
173673,S. Quinn,33,168,60,Republic of Ireland,Burton Albion,375000,4000,CDM,Left,Lean,65
173834,N. Eardley,30,180,74,Wales,Lincoln City,600000,4000,RB,Right,Normal,78
173859,S. Baldock,30,170,67,England,Reading,725000,8000,ST,Right,Lean,79
173891,L. Akins,30,185,79,England,Burton Albion,725000,5000,ST,Right,Normal,82
173895,S. Eastwood,30,188,90,England,Oxford United,525000,3000,GK,Right,Normal,40
176357,J. Mousinho,33,186,79,England,Oxford United,375000,4000,CDM,Right,Normal,78
176380,D. Ferreira,39,166,70,Colombia,Unión Magdalena,210000,1000,CAM,Right,Normal,31
176907,C. Canío,38,176,75,Chile,Coquimbo Unido,260000,1000,CAM,Right,Normal,46
177083,R. Strauß,32,175,70,Germany,1. FC Heidenheim 1846,475000,5000,RB,Right,Lean,75
177294,D. Furman,31,183,73,South Africa,South Africa,0,0,CM,Right,Normal,91
177315,G. Roberts,35,178,74,England,Wigan Athletic,325000,5000,CAM,Left,Normal,54
177404,S. Fürstner,31,178,74,Germany,Eintracht Braunschweig,575000,2000,CDM,Right,Lean,90
177802,M. Costanzo,31,179,74,Switzerland,FC St. Gallen,650000,5000,CM,Right,Lean,61
178215,L. Scaglia,32,183,67,Italy,Parma,475000,12000,LB,Left,Lean,87
178289,S. Pontdemé,31,186,81,France,FC Chambly Oise,500000,2000,GK,Right,Normal,31
178414,K. Luijckx,33,190,86,Netherlands,SønderjyskE,350000,5000,CB,Right,Lean,63
178520,A. Piccolo,31,175,70,Italy,US Cremonese,675000,2000,CF,Left,Normal,89
178589,S. Jamieson,30,177,71,Australia,Melbourne City FC,600000,4000,LB,Left,Normal,87
179543,A. Nouri,29,180,77,Norway,Vålerenga Fotball,625000,2000,RB,Right,Normal,83
179687,J. Martínez,32,177,67,Mexico,Monarcas Morelia,475000,4000,RB,Right,Normal,74
180593,Iriome,32,185,79,Spain,CD Lugo,600000,4000,RM,Right,Normal,79
181010,L. Broxham,31,170,65,Australia,Melbourne Victory,575000,3000,CB,Right,Normal,93
181013,N. Gerzić,35,175,79,Sweden,Örebro SK,325000,2000,CM,Right,Normal,65
181343,P. Bengtsson,31,175,74,Sweden,FC København,550000,7000,LB,Left,Normal,68
181381,A. Landgren,30,176,74,Sweden,Helsingborgs IF,625000,1000,CDM,Right,Normal,84
181559,F. Bellugou,32,188,75,France,AJ Auxerre,500000,3000,CB,Right,Lean,71
182094,Qin Sheng,32,183,76,China PR,Dalian YiFang FC,500000,4000,CDM,Right,Normal,83
182096,Zheng Long,31,178,71,China PR,Dalian YiFang FC,675000,5000,LW,Left,Normal,68
182160,E. Knudtzon,30,178,70,Norway,Molde FK,725000,3000,LM,Right,Normal,79
182365,J. Jones,30,191,91,England,Wigan Athletic,525000,5000,GK,Right,Normal,30
182451,Cheng Yuelei,31,188,78,China PR,Guangzhou R&F FC,500000,4000,GK,Right,Lean,27
182883,K. Agard,29,176,67,England,Milton Keynes Dons,750000,5000,ST,Right,Normal,73
183138,K. Pearce,29,188,95,England,Mansfield Town,650000,7000,CB,Right,Normal,80
183151,M. Keita,28,171,77,Norway,Strømsgodset IF,775000,2000,LM,Right,Normal,69
183425,T. Elliott,28,193,76,England,Millwall,800000,6000,ST,Right,Normal,72
183486,S. Wüthrich,29,178,70,Switzerland,Servette FC,750000,5000,CAM,Left,Lean,71
183559,K. Engel,30,179,79,Kazakhstan,VfL Osnabrück,600000,5000,LB,Right,Normal,71
183643,L. Königshofer,30,193,89,Austria,KFC Uerdingen 05,525000,3000,GK,Right,Normal,34
183686,M. de Luna,31,179,78,Mexico,Atlético de San Luis,575000,4000,CB,Right,Normal,67
184229,J. Thomassen,31,180,78,Norway,Sarpsborg 08 FF,550000,2000,LB,Left,Normal,82
184283,J. Kalla,32,180,74,Germany,FC St. Pauli,475000,6000,RB,Right,Lean,80
184630,L. Daniels,31,195,90,England,Brentford,500000,10000,GK,Right,Normal,37
184747,C. Martin,30,185,79,Scotland,Derby County,725000,10000,ST,Right,Stocky,52
184851,D. Vega,35,188,91,Argentina,San Jose Earthquakes,210000,1000,GK,Left,Normal,45
184852,A. Lukimya,33,190,89,DR Congo,KFC Uerdingen 05,350000,3000,CB,Right,Stocky,50
184878,T. Høiland,30,177,72,Norway,Viking FK,725000,2000,ST,Right,Normal,75
186127,C. Evans,30,183,76,Wales,Fleetwood Town,725000,4000,ST,Right,Normal,55
186550,F. Monzón,32,179,82,Argentina,Atlético Tucumán,475000,4000,LB,Left,Normal,73
186715,S. Salinas,33,178,68,United States,San Jose Earthquakes,475000,3000,LM,Right,Normal,83
186970,Gu Cao,31,183,75,China PR,Henan Jianye FC,575000,5000,CB,Right,Normal,77
186979,I. Jiménez,29,174,71,Mexico,FC Juárez,625000,6000,RB,Right,Normal,70
187550,Eduardo Neto,30,185,76,Brazil,Nagoya Grampus,625000,3000,CDM,Left,Normal,66
187701,G. Corral,28,172,76,Mexico,Querétaro,650000,4000,RB,Right,Normal,73
187915,E. Kujović,31,194,88,Sweden,Djurgårdens IF,675000,3000,ST,Right,Normal,32
187959,M. Peškovič,37,188,88,Slovakia,Cracovia,80000,1000,GK,Left,Normal,23
188232,K. Yoda,30,182,73,France,Racing Santander,725000,4000,RM,Left,Lean,38
188346,O. Kittner,31,189,83,Germany,SC Preußen Münster,575000,2000,CB,Right,Lean,53
188724,M. Pietrowski,31,184,79,Poland,Piast Gliwice,550000,3000,RB,Right,Normal,78
188996,A. Nuhiu,29,197,85,Kosovo,Sheffield Wednesday,750000,11000,ST,Right,Normal,71
189054,Sandaza,34,188,80,Spain,AD Alcorcón,400000,4000,ST,Right,Lean,53
189141,R. Söder,28,177,71,Sweden,IFK Göteborg,800000,2000,ST,Right,Normal,76
189343,M. Bruscagin,29,182,70,Italy,Venezia FC,650000,2000,CB,Right,Normal,63
189655,Z. Ondrášek,30,185,79,Czech Republic,FC Dallas,725000,3000,ST,Right,Stocky,76
189730,F. Di Tacchio,29,186,81,Italy,US Salernitana 1919,725000,2000,CM,Left,Stocky,90
189885,C. Noone,31,177,69,England,Melbourne City FC,675000,5000,RM,Left,Lean,53
189944,L. Gassama,29,181,74,Senegal,Göztepe SK,625000,8000,RB,Right,Normal,77
189952,K. Çelikay,31,194,86,Turkey,MKE Ankaragücü,500000,6000,GK,Right,Normal,22
190021,Hugo Fraile,32,176,74,Spain,CF Fuenlabrada,600000,3000,RM,Right,Lean,65
190079,M. Janota,28,171,73,Poland,Al Fateh,775000,10000,CAM,Left,Normal,70
190139,Adaílton,28,176,83,Brazil,Júbilo Iwata,800000,3000,ST,Right,Normal,75
190332,N. Gorobsov,29,179,75,Argentina,FC Voluntari,750000,3000,CAM,Right,Lean,57
190552,C. Pontius,31,183,77,United States,LA Galaxy,675000,3000,RM,Right,Normal,72
190790,E. Castro,30,185,79,Mexico,FC Juárez,625000,6000,CB,Right,Normal,58
191105,R. Lundström,29,182,72,Sweden,AIK,625000,3000,RWB,Right,Lean,88
191378,S. Kurata,30,172,68,Japan,Gamba Osaka,725000,5000,LM,Right,Normal,65
191800,T. Taguchi,28,176,70,Japan,Júbilo Iwata,750000,3000,CM,Right,Lean,88
191842,H. Muath,33,180,70,Saudi Arabia,Al Shabab,350000,10000,RB,Right,Lean,71
191843,A. Al Khaibari,33,177,73,Saudi Arabia,Al Shabab,375000,10000,CDM,Right,Lean,69
191990,H. Milić,30,183,74,Croatia,Crotone,725000,2000,LM,Left,Lean,58
192169,E. Friberg,33,179,70,Sweden,BK Häcken,450000,2000,CM,Right,Lean,79
192250,M. Jurman,29,191,87,Australia,Al Ittihad,650000,12000,CB,Left,Normal,73
192283,V. Lundberg,28,187,79,Sweden,BK Häcken,800000,2000,ST,Right,Lean,78
192346,A. Taugourdeau,30,182,75,France,Trapani,700000,1000,CM,Right,Lean,70
192439,M. Davidson,31,183,69,Scotland,St. Johnstone FC,650000,3000,CM,Right,Normal,90
192624,S. Ferguson,27,175,66,Northern Ireland,Millwall,800000,5000,LM,Left,Lean,69
192695,N. Thompson,28,172,71,England,Peterborough United,650000,5000,RB,Right,Stocky,78
192912,G. Merebashvili,32,179,75,Georgia,Wisła Płock,600000,2000,LM,Right,Stocky,70
193103,P. Schönfeld,30,186,84,Germany,SV Wehen Wiesbaden,700000,6000,CM,Right,Normal,73
193244,B. Shuttleworth,32,188,93,United States,Minnesota United FC,475000,2000,GK,Right,Normal,45
193252,T. Schrammel,31,176,75,Austria,SK Sturm Graz,550000,7000,LB,Left,Normal,67
193312,S. Mielitz,29,188,83,Germany,SønderjyskE,550000,4000,GK,Right,Normal,30
193358,Romário,33,173,72,Brazil,Kalmar FF,450000,2000,CM,Right,Normal,74
193427,F. Berenguer,30,182,70,France,Melbourne City FC,725000,5000,LM,Right,Lean,71
193475,P. Souaré,29,178,66,Senegal,ESTAC Troyes,625000,3000,LB,Left,Lean,51
193482,Zequinha,32,183,77,Portugal,Vitória de Setúbal,600000,3000,RW,Right,Lean,54
193578,T. Deric,30,191,84,United States,Houston Dynamo,525000,2000,GK,Right,Normal,26
193631,C. Groß,30,183,75,Germany,SV Werder Bremen,625000,8000,CB,Right,Normal,66
193864,Bruno Monteiro,34,180,76,Portugal,CD Tondela,375000,3000,CM,Right,Normal,73
193939,B. Kee,28,175,80,Northern Ireland,Accrington Stanley,800000,3000,ST,Right,Stocky,74
194024,A. Soiledis,28,181,82,Greece,FCSB (Steaua),650000,5000,LB,Left,Normal,77
194050,M. Grün,32,190,86,Germany,Borussia Mönchengladbach,475000,7000,GK,Right,Normal,38
194076,Airam,31,180,78,Spain,Extremadura UD,675000,3000,ST,Right,Stocky,70
194086,D. Lévêque,29,182,72,France,Le Mans FC,625000,2000,LB,Left,Lean,63
194092,A. Uludağ,28,180,77,Turkey,Atiker Konyaspor,650000,6000,LB,Left,Normal,74
194150,S. Moore,29,191,83,England,Sheffield United,550000,9000,GK,Right,Normal,36
194349,J. Tinhan,30,178,69,France,Grenoble Foot 38,725000,3000,ST,Right,Lean,62
194717,R. Grange,30,177,71,France,La Berrichonne de Châteauroux,725000,3000,RW,Right,Normal,71
194907,K. Kanak,28,173,64,Turkey,Alanyaspor,650000,5000,LB,Left,Normal,72
195036,S. Winnall,28,175,71,England,Sheffield Wednesday,800000,11000,ST,Right,Lean,54
195834,A. Mathlouthi,34,182,84,Tunisia,Al Adalah,325000,5000,GK,Right,Stocky,19
196070,H. Martínez,32,178,73,Chile,CD Universidad de Concepción,500000,2000,CB,Right,Normal,68
196948,B. García,34,175,68,Honduras,Houston Dynamo,375000,3000,CM,Right,Normal,66
196981,A. Bassoli,29,185,78,Italy,Pordenone,625000,1000,LB,Left,Normal,68
197391,L. Vilsvik,30,180,73,Norway,Strømsgodset IF,600000,2000,RB,Right,Lean,84
197496,Y. Al Mosailem,35,184,84,Saudi Arabia,Al Ahli,210000,6000,GK,Right,Normal,37
197896,A. Straith,28,188,89,Canada,FC Hansa Rostock,675000,2000,CB,Right,Normal,69
197953,E. O'Kane,28,173,69,Republic of Ireland,Leeds United,675000,18000,CDM,Right,Lean,77
197966,J. Lacerda,32,189,80,Uruguay,FC Juárez,500000,6000,CB,Left,Normal,67
197981,S. Makienok,28,201,94,Denmark,FC Utrecht,800000,7000,ST,Right,Lean,42
198147,M. van der Maarel,29,177,74,Netherlands,FC Utrecht,625000,6000,LB,Right,Normal,68
198156,L. Marín,27,183,81,Argentina,Patronato,675000,5000,RB,Right,Lean,74
198178,A. Calisir,29,180,74,Armenia,IFK Göteborg,650000,2000,CB,Right,Normal,68
198330,I. Franjić,31,180,77,Australia,Perth Glory,550000,3000,RWB,Right,Normal,73
198377,L. Palmer,27,183,81,Scotland,Sheffield Wednesday,675000,9000,RB,Right,Normal,73
198687,S. Ciss,30,175,70,Senegal,Angers SCO,600000,7000,LB,Left,Normal,66
199053,R. Bocalon,30,186,76,Italy,Venezia FC,725000,2000,ST,Right,Normal,72
199277,M. Jonckheere,29,177,67,Belgium,KV Oostende,725000,6000,CM,Right,Lean,47
199452,E. Borelli,28,164,64,Mexico,FC Juárez,650000,6000,LB,Left,Normal,80
199516,R. Holmes,32,172,75,England,Sheffield United,600000,11000,LM,Right,Lean,75
199572,C. Deac,33,177,74,Romania,CFR Cluj,475000,5000,RW,Left,Normal,83
199747,J. Lauridsen,28,180,78,Denmark,Esbjerg fB,650000,5000,LB,Left,Normal,78
199860,L. Gikiewicz,31,189,82,Poland,FCSB (Steaua),675000,6000,ST,Right,Normal,67
200235,M. te Vrede,27,193,83,Netherlands,Al Fateh,825000,11000,ST,Right,Normal,67
200461,M. Makuszewski,29,176,70,Poland,Lech Poznań,750000,4000,RM,Right,Normal,70
200466,V. Eicher,28,191,85,Germany,1. FC Heidenheim 1846,550000,4000,GK,Left,Normal,36
200553,Nam Joon Jae,31,183,75,Korea Republic,Jeju United FC,675000,3000,RM,Right,Lean,75
200806,R. Smallwood,28,180,72,England,Blackburn Rovers,675000,7000,CDM,Right,Lean,79
200895,J. Morris,27,182,72,England,Fleetwood Town,800000,4000,LM,Left,Lean,78
200898,A. Crawford,27,179,64,Scotland,Doncaster Rovers,775000,4000,CM,Right,Lean,78
200922,S. Schipplock,30,186,84,Germany,DSC Arminia Bielefeld,725000,6000,ST,Right,Normal,75
200981,N. Dumitru,27,184,78,Italy,Gaz Metan Mediaş,800000,4000,LM,Right,Lean,75
201265,N. Helenius,28,196,84,Denmark,Aarhus GF,800000,6000,ST,Right,Lean,67
201352,A. Iacobucci,28,187,82,Italy,Frosinone,550000,1000,GK,Right,Stocky,34
201362,Pardo,31,187,78,Spain,Extremadura UD,575000,3000,CB,Right,Normal,51
201408,S. D'Elia,30,183,77,Italy,Ascoli,600000,2000,LB,Left,Normal,74
201875,J. Attinella,30,188,86,United States,Portland Timbers,525000,2000,GK,Right,Normal,40
202064,L. Arias,34,168,74,Colombia,Unión Magdalena,375000,1000,LM,Left,Stocky,64
202170,M. Boxall,30,188,91,New Zealand,Minnesota United FC,625000,3000,CB,Right,Normal,63
202231,H. Jimenez,30,175,66,United States,Columbus Crew SC,600000,3000,LB,Right,Lean,68
202413,Hernán,28,181,72,Spain,Real Sporting de Gijón,750000,4000,CM,Right,Normal,73
202754,C. Râpă,29,180,72,Romania,Cracovia,625000,3000,RB,Right,Normal,84
202952,Park Jin Po,31,173,72,Korea Republic,Jeju United FC,675000,3000,RM,Left,Normal,76
202974,Sin Se Gye,28,178,76,Korea Republic,Suwon Samsung Bluewings,650000,3000,RB,Right,Normal,72
203173,Noguera,29,175,72,Spain,CD Numancia,750000,4000,RM,Right,Normal,31
203216,Héctor,28,171,68,Spain,CD Numancia,650000,4000,LB,Left,Normal,74
203309,B. Halloran,27,184,77,Australia,Adelaide United,800000,2000,RM,Right,Normal,66
203377,A. Tighadouini,26,179,70,Morocco,Málaga CF,825000,4000,LM,Right,Stocky,55
203457,M. Fetsch,30,189,82,Germany,Hallescher FC,725000,2000,ST,Right,Normal,68
203528,L. Bangoura,27,175,72,Guinea,Vancouver Whitecaps FC,800000,3000,RM,Right,Normal,54
203606,J. Skalák,27,177,76,Czech Republic,Millwall,800000,5000,LM,Right,Stocky,63
204071,Gerard Badía,29,175,69,Spain,Piast Gliwice,750000,3000,RM,Left,Normal,65
204080,A. Montalto,31,186,78,Italy,US Cremonese,675000,2000,ST,Left,Lean,64
204203,Xavi Molina,32,182,78,Spain,KAS Eupen,475000,4000,RB,Right,Normal,68
204271,Cerrajería,30,185,76,Spain,CD Mirandés,725000,3000,CAM,Right,Normal,63
204489,S. Elbers,27,172,66,Netherlands,PEC Zwolle,800000,4000,RW,Left,Normal,68
204821,Y. Toutouh,26,189,80,Denmark,Aarhus GF,825000,5000,LM,Right,Lean,64
205085,W. Kamavuaka,29,188,81,DR Congo,SV Darmstadt 98,650000,7000,CDM,Right,Lean,71
205465,M. Pušić,31,187,76,Austria,SV Mattersburg,675000,8000,ST,Left,Normal,74
205676,Tekio,28,175,72,Spain,Elche CF,650000,3000,RB,Right,Normal,90
206549,E. Bush,33,186,83,United States,Montreal Impact,400000,2000,GK,Right,Normal,45
206633,L. Silva,30,182,79,United States,Seattle Sounders FC,725000,3000,ST,Right,Normal,68
206635,N. DeLeon,28,178,77,United States,Toronto FC,775000,3000,RM,Right,Normal,77
207531,S. Thesker,28,190,84,Germany,Holstein Kiel,675000,5000,CB,Left,Normal,67
207741,M. Lieder,29,188,85,Netherlands,SønderjyskE,750000,6000,ST,Right,Normal,69
208371,M. Saeid,28,170,64,Sweden,IK Sirius,750000,2000,CM,Left,Lean,87
208455,Choi Sung Geun,27,181,73,Korea Republic,Suwon Samsung Bluewings,775000,3000,CM,Right,Lean,77
208521,F. Brillant,34,187,82,France,DC United,280000,3000,CB,Right,Normal,70
208974,H. Bahebri,26,171,67,Saudi Arabia,Al Hilal,825000,12000,LM,Left,Normal,67
209017,Samuel,28,185,83,Brazil,Jeonbuk Hyundai Motors,800000,5000,ST,Right,Normal,70
209711,R. Thelander,27,190,87,Denmark,Vitesse,700000,6000,CB,Right,Normal,42
210140,A. Al Mayoof,32,189,96,Saudi Arabia,Al Hilal,475000,9000,GK,Right,Normal,35
210147,M. Al Harbi,31,175,75,Saudi Arabia,Al Ittihad,550000,11000,LB,Left,Normal,84
210182,M. Jahfali,28,185,70,Saudi Arabia,Al Hilal,675000,12000,CB,Right,Lean,68
210209,M. Asiri,32,186,77,Saudi Arabia,Al Ahli,600000,13000,ST,Right,Lean,59
210527,P. Paye,29,169,65,France,FC Sochaux-Montbéliard,625000,2000,RB,Right,Lean,78
210787,M. Dos Santos,29,182,79,Argentina,CD Tenerife,650000,4000,CB,Right,Normal,67
210826,L. Gallegos,27,173,73,Chile,Club Necaxa,775000,5000,CM,Left,Normal,80
211561,Cassiano,30,184,75,Brazil,Boavista FC,725000,3000,ST,Right,Normal,41
211850,M. Starke,28,179,81,Namibia,1. FC Kaiserslautern,800000,3000,ST,Left,Normal,83
211870,D. Nazarov,29,184,73,Azerbaijan,FC Erzgebirge Aue,750000,4000,ST,Right,Lean,76
211880,M. Welzmüller,29,177,72,Germany,Bayern München II,650000,2000,CDM,Right,Normal,80
211952,M. Thiel,26,187,81,Germany,1. FC Heidenheim 1846,825000,5000,LM,Left,Lean,64
213117,S. Lex,29,178,75,Germany,TSV 1860 München,750000,1000,RM,Right,Lean,62
213327,A. Jovanović,29,196,83,Australia,Jeju United FC,650000,2000,CB,Right,Normal,72
213338,J. Ring,27,182,74,Sweden,Djurgårdens IF,800000,3000,RW,Left,Normal,74
213618,D. Vallejos,29,173,74,Chile,Curicó Unido,750000,2000,ST,Right,Stocky,71
213878,Welinton Júnior,26,175,64,Brazil,CD Aves,825000,5000,ST,Right,Lean,65
214005,V. Giraldo,33,177,74,Colombia,Deportivo Pasto,350000,1000,RB,Right,Normal,69
214063,E. Farias,30,179,72,Chile,CD Cobresal,625000,1000,CDM,Right,Normal,75
214091,Alcatraz,32,180,75,Colombia,Rionegro Águilas,475000,1000,RB,Right,Lean,81
214094,C. Arias,31,175,77,Colombia,Alianza Petrolera,675000,1000,ST,Right,Normal,60
214319,F. Rodríguez,32,186,78,Colombia,Rionegro Águilas,500000,1000,CDM,Right,Normal,70
214331,L. Ruiz,32,187,76,Colombia,Junior FC,600000,2000,ST,Right,Normal,54
214406,A. Acevedo,36,176,74,Chile,CD O'Higgins,150000,2000,CB,Right,Normal,66
214493,J. Aguirre,32,169,68,Colombia,Atlético Bucaramanga,600000,1000,CAM,Right,Stocky,66
214630,A. Barrios,28,183,78,Chile,Universidad de Chile,650000,4000,RB,Right,Normal,78
214684,S. Jaime,32,179,71,Argentina,Curicó Unido,600000,2000,ST,Right,Normal,65
214837,M. Donoso,32,186,88,Chile,Deportes Iquique,600000,2000,ST,Right,Stocky,78
214969,F. Godoy,29,174,71,Argentina,Club Atlético Talleres,725000,6000,CM,Right,Normal,68
214987,G. Voboril,32,177,72,Argentina,CD Universidad de Concepción,475000,2000,LB,Left,Normal,66
215072,C. Díaz,30,167,63,Argentina,Central Córdoba,600000,4000,RB,Right,Normal,77
215085,R. Naranjo,39,192,89,Chile,Deportes Iquique,80000,1000,GK,Right,Normal,25
